timestamp,value,is_anomaly
1748735040,12.1,0
1748735160,13.8,0
1748735280,14.1,0
1748735400,11.0,0
1748735520,9.57,0
1748735640,14.0,0
1748735760,17.6,0
1748735880,9.82,0
1748736000,9.75,0
1748736120,14.0,0
1748736240,12.7,0
1748736360,10.3,0
1748736480,9.1,0
1748736600,14.1,0
1748736720,13.9,0
1748736840,7.78,0
1748736960,9.5,0
1748737080,12.4,0
1748737200,13.3,0
1748737320,13.8,0
1748737440,11.0,0
1748737560,11.1,0
1748737680,13.7,0
1748737800,15.3,0
1748737920,10.9,0
1748738040,10.3,0
1748738160,13.7,0
1748738280,12.9,0
1748738400,10.3,0
1748738520,9.84,0
1748738640,12.4,0
1748738760,17.1,0
1748738880,11.5,0
1748739000,10.7,0
1748739120,17.9,0
1748739240,11.4,0
1748739360,10.7,0
1748739480,10.3,0
1748739600,16.0,0
1748739720,15.5,0
1748739840,12.7,0
1748739960,10.5,0
1748740080,15.4,0
1748740200,15.1,0
1748740320,11.2,0
1748740440,12.7,0
1748740560,15.6,0
1748740680,16.0,0
1748740800,10.7,0
1748740920,12.1,0
1748741040,15.3,0
1748741160,15.4,0
1748741280,13.5,0
1748741400,11.6,0
1748741520,14.0,0
1748741640,16.9,0
1748741760,10.3,0
1748741880,11.1,0
1748742000,14.3,0
1748742120,15.6,0
1748742240,9.73,0
1748742360,11.1,0
1748742480,15.3,0
1748742600,14.8,0
1748742720,9.77,0
1748742840,9.25,0
1748742960,14.0,0
1748743080,13.1,0
1748743200,11.2,0
1748743320,10.6,0
1748743440,16.9,0
1748743560,15.4,0
1748743680,12.1,0
1748743800,13.1,0
1748743920,14.4,0
1748744040,9.4,0
1748744160,14.7,0
1748744280,12.6,0
1748744400,15.1,0
1748744520,16.4,0
1748744640,10.8,0
1748744760,14.5,0
1748744880,13.6,0
1748745000,10.0,0
1748745120,10.5,0
1748745240,14.7,0
1748745360,16.5,0
1748745480,12.3,0
1748745600,10.7,0
1748745720,9.73,0
1748745840,14.1,0
1748745960,9.92,0
1748746080,9.97,0
1748746200,11.5,0
1748746320,14.5,0
1748746440,11.1,0
1748746560,14.7,0
1748746680,14.3,0
1748746800,10.6,0
1748746920,11.5,0
1748747040,12.0,0
1748747160,15.0,0
1748747280,11.5,0
1748747400,11.9,0
1748747520,13.7,0
1748747640,16.6,0
1748747760,11.0,0
1748747880,10.8,0
1748748000,14.7,0
1748748120,11.8,0
1748748240,11.5,0
1748748360,14.5,0
1748748480,13.5,0
1748748600,11.0,0
1748748720,11.8,0
1748748840,14.3,0
1748748960,14.2,0
1748749080,14.8,0
1748749200,14.3,0
1748749320,12.9,0
1748749440,13.1,0
1748749560,11.0,0
1748749680,15.7,0
1748749800,14.3,0
1748749920,11.7,0
1748750040,11.3,0
1748750160,13.8,0
1748750280,13.5,0
1748750400,13.0,0
1748750520,15.3,0
1748750640,13.6,0
1748750760,12.3,0
1748750880,10.6,0
1748751000,9.86,0
1748751120,14.6,0
1748751240,12.8,0
1748751360,11.8,0
1748751480,15.8,0
1748751600,12.4,0
1748751720,11.0,0
1748751840,13.5,0
1748751960,10.2,0
1748752080,13.0,0
1748752200,14.7,0
1748752320,13.5,0
1748752440,13.2,0
1748752560,12.2,0
1748752680,13.3,0
1748752800,12.4,0
1748752920,14.4,0
1748753040,11.1,0
1748753160,12.6,0
1748753280,12.5,0
1748753400,11.7,0
1748753520,11.7,0
1748753640,12.8,0
1748753760,13.0,0
1748753880,12.4,0
1748754000,11.1,0
1748754120,13.2,0
1748754240,11.5,0
1748754360,11.9,0
1748754480,14.2,0
1748754600,13.9,0
1748754720,10.9,0
1748754840,13.5,0
1748754960,12.0,0
1748755080,11.2,0
1748755200,11.8,0
1748755320,16.1,0
1748755440,9.6,0
1748755560,10.8,0
1748755680,12.9,0
1748755800,14.7,0
1748755920,12.4,0
1748756040,15.3,0
1748756160,15.7,0
1748756280,11.0,0
1748756400,11.4,0
1748756520,29.5,0
1748756640,12.7,0
1748756760,13.6,0
1748756880,15.1,0
1748757000,15.0,0
1748757120,13.2,0
1748757240,12.9,0
1748757360,12.9,0
1748757480,11.7,0
1748757600,16.2,0
1748757720,14.3,0
1748757840,10.2,0
1748757960,11.1,0
1748758080,15.3,0
1748758200,11.0,0
1748758320,10.2,0
1748758440,14.5,0
1748758560,15.1,0
1748758680,9.97,0
1748758800,14.3,0
1748758920,14.5,0
1748759040,9.99,0
1748759160,15.5,0
1748759280,13.7,0
1748759400,10.9,0
1748759520,14.5,0
1748759640,15.7,1
1748759760,15.5,1
1748759880,81.7,1
1748760000,17.9,1
1748760120,20.9,1
1748760240,17.5,0
1748760360,20.6,0
1748760480,14.2,0
1748760600,20.9,0
1748760720,20.0,0
1748760840,16.2,0
1748760960,20.7,0
1748761080,18.8,0
1748761200,20.6,0
1748761320,21.9,0
1748761440,21.1,0
1748761560,12.8,0
1748761680,18.0,0
1748761800,17.3,0
1748761920,16.9,1
1748762040,40.1,1
1748762160,21.0,1
1748762280,16.0,1
1748762400,20.4,1
1748762520,17.8,0
1748762640,19.5,0
1748762760,19.1,0
1748762880,17.0,0
1748763000,17.9,0
1748763120,14.0,0
1748763240,20.1,0
1748763360,18.4,0
1748763480,20.9,0
1748763600,18.1,0
1748763720,10.7,0
1748763840,18.7,0
1748763960,17.3,0
1748764080,16.8,0
1748764200,16.8,0
1748764320,14.7,0
1748764440,12.6,0
1748764560,16.8,0
1748764680,17.1,0
1748764800,13.7,0
1748764920,15.8,0
1748765040,17.5,0
1748765160,15.7,0
1748765280,19.8,0
1748765400,19.1,0
1748765520,13.8,0
1748765640,12.5,0
1748765760,15.5,0
1748765880,11.7,0
1748766000,209.0,1
1748766120,17.9,1
1748766240,16.4,1
1748766360,19.6,1
1748766480,14.9,1
1748766600,19.3,0
1748766720,20.4,0
1748766840,14.6,0
1748766960,15.7,0
1748767080,16.5,0
1748767200,14.2,0
