timestamp,value,is_anomaly
1748703960,6403959,0
1748704080,45875,0
1748704200,2454596,0
1748704320,38502,0
1748704440,706970,0
1748704560,11743,0
1748704680,0,0
1748704800,819,0
1748704920,752572,0
1748705040,9489,0
1748705160,12162,0
1748705280,437361,0
1748705400,6224,0
1748705520,133179,0
1748705640,20029,0
1748705760,25700,0
1748705880,14610,0
1748706000,8666,0
1748706120,3249,0
1748706240,7322,0
1748706360,22712,0
1748706480,12745,0
1748706600,0,0
1748706720,0,0
1748706840,1622,0
1748706960,0,0
1748707080,0,0
1748707200,18398,0
1748707320,0,0
1748707440,0,0
1748707560,5668,0
1748707680,0,0
1748707800,10555,0
1748707920,8391,0
1748708040,16111,0
1748708160,2185,0
1748708280,0,0
1748708400,546,0
1748708520,7646,0
1748708640,0,0
1748708760,2730,0
1748708880,0,0
1748709000,22654,0
1748709120,0,0
1748709240,14642,0
1748709360,49780,0
1748709480,0,0
1748709600,0,0
1748709720,3752,0
1748709840,6007,0
1748709960,0,0
1748710080,0,0
1748710200,18569,0
1748710320,10650,0
1748710440,7645,0
1748710560,12834,0
1748710680,0,0
1748710800,0,0
1748710920,0,0
1748711040,0,0
1748711160,0,0
1748711280,0,0
1748711400,546,0
1748711520,8465,0
1748711640,6827,0
1748711760,6281,0
1748711880,17190,0
1748712000,518,0
1748712120,14252,0
1748712240,6465,0
1748712360,1911,0
1748712480,0,0
1748712600,0,0
1748712720,0,0
1748712840,2185,0
1748712960,0,0
1748713080,0,0
1748713200,8247,0
1748713320,534,0
1748713440,4096,0
1748713560,1912,0
1748713680,6281,0
1748713800,0,0
1748713920,819,0
1748714040,0,0
1748714160,0,0
1748714280,1798,0
1748714400,16739,0
1748714520,8193,0
1748714640,25943,0
1748714760,0,0
1748714880,0,0
1748715000,4615,0
1748715120,0,0
1748715240,40532,0
1748715360,2566,0
1748715480,10650,0
1748715600,0,0
1748715720,0,0
1748715840,0,0
1748715960,0,0
1748716080,4610,0
1748716200,0,0
1748716320,0,0
1748716440,546,0
1748716560,0,0
1748716680,0,0
1748716800,12835,0
1748716920,0,0
1748717040,0,0
1748717160,0,0
1748717280,0,0
1748717400,0,0
1748717520,0,0
1748717640,0,0
1748717760,0,0
1748717880,0,0
1748718000,0,0
1748718120,0,0
1748718240,3823,0
1748718360,0,0
1748718480,0,0
1748718600,0,0
1748718720,0,0
1748718840,31205,0
1748718960,0,0
1748719080,0,0
1748719200,7919,0
1748719320,3277,0
1748719440,0,0
1748719560,12938,0
1748719680,4551,0
1748719800,2024,0
1748719920,0,0
1748720040,546,0
1748720160,0,0
1748720280,0,0
1748720400,0,0
1748720520,0,0
1748720640,273,0
1748720760,0,0
1748720880,3004,0
1748721000,273,0
1748721120,0,0
1748721240,1764,0
1748721360,9066,0
1748721480,8191,0
1748721600,11741,0
1748721720,0,0
1748721840,0,0
1748721960,21631,0
1748722080,0,0
1748722200,0,0
1748722320,0,0
1748722440,0,0
1748722560,0,0
1748722680,0,0
1748722800,0,0
1748722920,819,0
1748723040,0,0
1748723160,0,0
1748723280,0,0
1748723400,0,0
1748723520,0,0
1748723640,0,0
1748723760,1638,0
1748723880,105404,0
1748724000,2014,0
1748724120,4013,0
1748724240,0,0
1748724360,3550,0
1748724480,0,0
1748724600,546,0
1748724720,0,0
1748724840,0,0
1748724960,1250,0
1748725080,2070938,0
1748725200,0,0
1748725320,0,0
1748725440,0,0
1748725560,1247,0
1748725680,0,0
1748725800,4369,0
1748725920,0,0
1748726040,4493,0
1748726160,0,0
1748726280,0,0
1748726400,8466,0
1748726520,0,0
1748726640,6431,0
1748726760,0,0
1748726880,1047,0
1748727000,0,0
1748727120,0,0
1748727240,2730,0
1748727360,0,0
1748727480,2992,0
1748727600,0,0
1748727720,0,0
1748727840,0,0
1748727960,1976,0
1748728080,0,0
1748728200,0,0
1748728320,1092,0
1748728440,7919,0
1748728560,0,0
1748728680,0,0
1748728800,10890,0
1748728920,0,0
1748729040,0,0
1748729160,12605,0
1748729280,0,0
1748729400,0,0
1748729520,819,0
1748729640,0,0
1748729760,1981,0
1748729880,0,0
1748730000,0,0
1748730120,0,0
1748730240,11195,0
1748730360,3456,0
1748730480,4918,0
1748730600,19003,0
1748730720,0,0
1748730840,0,0
1748730960,10578,0
1748731080,2453,0
1748731200,0,0
1748731320,3550,0
1748731440,40141,0
1748731560,0,0
1748731680,1963,0
1748731800,5462,0
1748731920,0,0
1748732040,0,0
1748732160,5617,0
1748732280,0,0
1748732400,0,0
1748732520,0,0
1748732640,0,0
1748732760,3437,0
1748732880,7918,0
1748733000,0,0
1748733120,0,0
1748733240,0,0
1748733360,0,0
1748733480,0,0
1748733600,0,0
1748733720,7338,0
1748733840,244,0
1748733960,5735,0
1748734080,7919,0
1748734200,0,0
1748734320,0,0
1748734440,0,0
1748734560,0,0
1748734680,0,0
1748734800,0,0
1748734920,0,0
1748735040,0,0
1748735160,5188,0
1748735280,0,0
1748735400,0,0
1748735520,7744,0
1748735640,0,0
1748735760,8191,0
1748735880,0,0
1748736000,0,0
1748736120,5188,0
1748736240,4369,0
1748736360,0,0
1748736480,7018,0
1748736600,0,0
1748736720,0,0
1748736840,0,0
1748736960,5348,0
1748737080,8465,0
1748737200,5461,0
1748737320,0,0
1748737440,3388,0
1748737560,0,0
1748737680,6554,0
1748737800,819,0
1748737920,0,0
1748738040,14741,0
1748738160,0,0
1748738280,7373,0
1748738400,0,0
1748738520,0,0
1748738640,1092,0
1748738760,3823,0
1748738880,0,0
1748739000,0,0
1748739120,0,0
1748739240,0,0
1748739360,0,0
