timestamp,value,is_anomaly
1748722080,0.948,0
1748722200,1.16,0
1748722320,0.983,0
1748722440,0.912,0
1748722560,1.06,0
1748722680,0.949,0
1748722800,1.36,0
1748722920,1.09,0
1748723040,0.958,0
1748723160,0.942,0
1748723280,1.57,0
1748723400,0.908,0
1748723520,1.11,0
1748723640,1.02,0
1748723760,1.05,0
1748723880,0.992,0
1748724000,1.09,0
1748724120,1.12,0
1748724240,0.98,0
1748724360,0.954,0
1748724480,0.958,0
1748724600,1.04,0
1748724720,0.882,0
1748724840,0.953,0
1748724960,0.973,0
1748725080,1.37,0
1748725200,1.08,0
1748725320,0.914,0
1748725440,0.899,0
1748725560,0.982,0
1748725680,1.13,0
1748725800,1.04,0
1748725920,1.16,0
1748726040,1.14,0
1748726160,0.88,0
1748726280,1.04,0
1748726400,1.03,0
1748726520,1.1,0
1748726640,0.834,0
1748726760,0.951,0
1748726880,1.21,0
1748727000,0.908,0
1748727120,0.904,0
1748727240,1.04,0
1748727360,0.885,0
1748727480,0.997,0
1748727600,1.19,0
1748727720,1.1,0
1748727840,1.02,0
1748727960,0.837,0
1748728080,0.862,0
1748728200,1.1,0
1748728320,1.05,0
1748728440,0.996,0
1748728560,0.928,0
1748728680,0.861,0
1748728800,0.937,0
1748728920,1.09,0
1748729040,1.05,0
1748729160,0.928,0
1748729280,0.822,0
1748729400,0.945,0
1748729520,1.09,0
1748729640,1.14,0
1748729760,0.933,0
1748729880,0.884,0
1748730000,0.954,0
1748730120,0.971,0
1748730240,0.942,0
1748730360,1.06,0
1748730480,0.87,0
1748730600,1.01,0
1748730720,1.08,0
1748730840,0.979,0
1748730960,0.972,0
1748731080,0.752,0
1748731200,1.04,0
1748731320,1.03,0
1748731440,1.19,0
1748731560,0.833,0
1748731680,0.921,0
1748731800,1.09,0
1748731920,1.02,0
1748732040,0.894,0
1748732160,0.909,0
1748732280,0.884,0
1748732400,1.02,0
1748732520,1.11,0
1748732640,0.8,0
1748732760,0.869,0
1748732880,1.03,0
1748733000,1.09,0
1748733120,1.08,0
1748733240,1.13,0
1748733360,0.961,0
1748733480,1.01,0
1748733600,2.09,0
1748733720,0.78,0
1748733840,0.913,0
1748733960,1.06,0
1748734080,0.925,0
1748734200,1.31,0
1748734320,0.861,0
1748734440,0.939,0
1748734560,1.21,0
1748734680,0.938,0
1748734800,0.887,0
1748734920,0.967,0
1748735040,1.15,0
1748735160,1.17,0
1748735280,1.02,0
1748735400,0.841,0
1748735520,0.923,0
1748735640,1.15,0
1748735760,1.1,0
1748735880,0.829,0
1748736000,0.855,0
1748736120,1.1,0
1748736240,1.15,0
1748736360,0.914,0
1748736480,0.931,0
1748736600,0.95,0
1748736720,1.04,0
1748736840,1.01,0
1748736960,0.79,0
1748737080,1.13,0
1748737200,1.05,0
1748737320,1.15,0
1748737440,0.894,0
1748737560,0.873,0
1748737680,0.967,0
1748737800,1.05,0
1748737920,1.11,0
1748738040,0.867,0
1748738160,0.975,0
1748738280,0.9,0
1748738400,0.86,0
1748738520,0.993,0
1748738640,0.987,0
1748738760,1.01,0
1748738880,1.08,0
1748739000,0.921,0
1748739120,1,0
1748739240,0.871,0
1748739360,0.791,0
1748739480,0.816,0
1748739600,1.15,0
1748739720,1,0
1748739840,0.924,0
1748739960,0.942,0
1748740080,1.04,0
1748740200,1.04,0
1748740320,0.857,0
1748740440,0.886,0
1748740560,1.13,0
1748740680,1,0
1748740800,0.895,0
1748740920,1.03,0
1748741040,1.02,0
1748741160,1.12,0
1748741280,1.02,0
1748741400,1.03,0
1748741520,1.07,0
1748741640,1.02,0
1748741760,1.18,0
1748741880,0.972,0
1748742000,1.08,0
1748742120,1.06,0
1748742240,0.791,0
1748742360,0.934,0
1748742480,1.06,0
1748742600,1.07,0
1748742720,0.857,0
1748742840,1.58,0
1748742960,1.08,0
1748743080,0.987,0
1748743200,0.875,0
1748743320,0.822,0
1748743440,1.09,0
1748743560,1.14,0
1748743680,0.884,0
1748743800,0.918,0
1748743920,0.892,0
1748744040,1.02,0
1748744160,0.969,0
1748744280,0.848,0
1748744400,1,0
1748744520,0.996,0
1748744640,0.974,0
1748744760,0.917,0
1748744880,0.983,0
1748745000,0.858,0
1748745120,0.848,0
1748745240,0.929,0
1748745360,1.03,0
1748745480,0.97,0
1748745600,0.986,0
1748745720,1.01,0
1748745840,1.22,0
1748745960,0.908,0
1748746080,0.834,0
1748746200,1.04,0
1748746320,1.15,0
1748746440,0.901,0
1748746560,1.08,0
1748746680,1.1,0
1748746800,0.937,0
1748746920,0.945,0
1748747040,1.29,0
1748747160,1.01,0
1748747280,0.76,0
1748747400,1,0
1748747520,0.896,0
1748747640,1.27,0
1748747760,0.919,0
1748747880,1.01,0
1748748000,1.08,0
1748748120,0.924,0
1748748240,0.887,0
1748748360,1.02,0
1748748480,1.14,0
1748748600,0.98,0
1748748720,0.964,0
1748748840,1.09,0
1748748960,1.17,0
1748749080,2.73,0
1748749200,2.62,0
1748749320,0.963,0
1748749440,0.959,0
1748749560,1.11,0
1748749680,1.23,0
1748749800,1.08,0
1748749920,0.972,0
1748750040,0.927,0
1748750160,0.958,0
1748750280,0.894,0
1748750400,0.861,0
1748750520,0.983,0
1748750640,0.874,0
1748750760,0.918,0
1748750880,0.861,0
1748751000,1.03,0
1748751120,0.955,0
1748751240,1.13,0
1748751360,0.84,0
1748751480,0.977,0
1748751600,1.08,0
1748751720,0.835,0
1748751840,0.808,0
1748751960,0.835,0
1748752080,1.08,0
1748752200,0.916,0
1748752320,0.865,0
1748752440,0.84,0
1748752560,1.02,0
1748752680,0.941,0
1748752800,1.01,0
1748752920,1.04,0
1748753040,0.888,0
1748753160,0.853,0
1748753280,0.947,0
1748753400,1.02,0
1748753520,0.941,0
1748753640,0.857,0
1748753760,0.904,0
1748753880,0.889,0
1748754000,1.06,0
1748754120,0.944,0
1748754240,0.884,0
1748754360,0.932,0
1748754480,0.902,0
1748754600,0.964,0
1748754720,0.933,0
1748754840,0.972,0
1748754960,1.09,0
1748755080,0.873,0
1748755200,0.937,0
1748755320,1.3,0
1748755440,1.09,0
1748755560,0.829,0
1748755680,0.896,0
1748755800,1.26,0
1748755920,1.17,0
1748756040,1.06,0
1748756160,1.24,0
1748756280,0.846,0
1748756400,1.44,0
1748756520,1.65,0
1748756640,0.932,0
1748756760,1.16,0
1748756880,0.954,0
1748757000,1.15,0
1748757120,1.22,0
1748757240,1.69,0
1748757360,1.35,0
1748757480,1.31,0
1748757600,1.15,0
1748757720,1.06,0
1748757840,0.953,0
1748757960,1.05,0
1748758080,0.942,0
1748758200,0.889,0
1748758320,0.956,0
1748758440,0.971,0
1748758560,1.09,0
1748758680,0.943,0
1748758800,1.02,0
1748758920,1,0
1748759040,0.823,0
1748759160,1.28,0
1748759280,1.04,0
1748759400,0.879,0
1748759520,0.913,0
1748759640,1.13,1
1748759760,11,1
1748759880,6.6,1
1748760000,1.24,1
1748760120,9.56,1
1748760240,2.68,0
1748760360,1.26,0
1748760480,1.05,0
1748760600,1.05,0
1748760720,1.25,0
1748760840,1.31,0
1748760960,1.09,0
1748761080,1.1,0
1748761200,1.08,0
1748761320,1.16,0
1748761440,1.13,0
1748761560,1.02,0
1748761680,1.14,0
1748761800,1.03,0
1748761920,0.899,1
1748762040,11.6,1
1748762160,3.52,1
1748762280,1.02,1
1748762400,1.03,1
1748762520,1.07,0
1748762640,1.4,0
1748762760,1.52,0
1748762880,1.11,0
1748763000,1.04,0
1748763120,1.09,0
1748763240,1.01,0
1748763360,0.996,0
1748763480,1.17,0
1748763600,1.07,0
1748763720,0.948,0
1748763840,1.09,0
1748763960,1.21,0
1748764080,0.95,0
1748764200,1.13,0
1748764320,1.1,0
1748764440,0.962,0
1748764560,1.23,0
1748764680,1.17,0
1748764800,1.02,0
1748764920,1.99,0
1748765040,1.21,0
1748765160,0.983,0
1748765280,1.43,0
1748765400,1.15,0
1748765520,1.04,0
1748765640,1.1,0
1748765760,1.12,0
1748765880,1.02,0
1748766000,11.8,1
1748766120,7.22,1
1748766240,0.934,1
1748766360,1.1,1
1748766480,0.881,1
1748766600,1.09,0
1748766720,1.3,0
1748766840,1,0
1748766960,0.93,0
1748767080,1.6,0
1748767200,1,0
1748767320,1.08,0
1748767440,1.08,0
1748767560,1.12,0
1748767680,1.23,0
