timestamp,value,is_anomaly
1748703960,169.0,0
1748704080,1.27,0
1748704200,66.7,0
1748704320,1.93,0
1748704440,21.7,0
1748704560,1.4,0
1748704680,0.0,0
1748704800,0.2,0
1748704920,18.3,0
1748705040,0.397,0
1748705160,0.594,0
1748705280,30.3,0
1748705400,0.198,0
1748705520,7.48,0
1748705640,1.92,0
1748705760,1.06,0
1748705880,1.72,0
1748706000,0.0661,0
1748706120,0.264,0
1748706240,0.331,0
1748706360,1.19,0
1748706480,0.397,0
1748706600,0.0,0
1748706720,0.0,0
1748706840,0.198,0
1748706960,0.0,0
1748707080,0.0,0
1748707200,1.06,0
1748707320,0.0,0
1748707440,0.0,0
1748707560,0.264,0
1748707680,0.0,0
1748707800,0.463,0
1748707920,0.132,0
1748708040,0.867,0
1748708160,0.333,0
1748708280,0.0,0
1748708400,0.133,0
1748708520,0.333,0
1748708640,0.0,0
1748708760,0.2,0
1748708880,0.0,0
1748709000,0.699,0
1748709120,0.0,0
1748709240,0.638,0
1748709360,3.18,0
1748709480,0.0,0
1748709600,0.0,0
1748709720,0.458,0
1748709840,0.2,0
1748709960,0.0,0
1748710080,0.0,0
1748710200,0.8,0
1748710320,0.467,0
1748710440,0.4,0
1748710560,0.533,0
1748710680,0.0,0
1748710800,0.0,0
1748710920,0.0,0
1748711040,0.0,0
1748711160,0.0,0
1748711280,0.0,0
1748711400,0.133,0
1748711520,0.133,0
1748711640,0.467,0
1748711760,0.267,0
1748711880,0.509,0
1748712000,0.126,0
1748712120,0.506,0
1748712240,0.442,0
1748712360,0.2,0
1748712480,0.0,0
1748712600,0.0,0
1748712720,0.0,0
1748712840,0.2,0
1748712960,0.0,0
1748713080,0.0,0
1748713200,0.0629,0
1748713320,0.13,0
1748713440,0.667,0
1748713560,0.2,0
1748713680,0.8,0
1748713800,0.0,0
1748713920,0.2,0
1748714040,0.0,0
1748714160,0.0,0
1748714280,0.0627,0
1748714400,0.377,0
1748714520,0.867,0
1748714640,1.53,0
1748714760,0.0,0
1748714880,0.0,0
1748715000,0.188,0
1748715120,0.0,0
1748715240,2.0,0
1748715360,0.0626,0
1748715480,2.0,0
1748715600,0.0,0
1748715720,0.0,0
1748715840,0.0,0
1748715960,0.0,0
1748716080,0.0625,0
1748716200,0.0,0
1748716320,0.0,0
1748716440,0.133,0
1748716560,0.0,0
1748716680,0.0,0
1748716800,0.2,0
1748716920,0.0,0
1748717040,0.0,0
1748717160,0.0,0
1748717280,0.0,0
1748717400,0.0,0
1748717520,0.0,0
1748717640,0.0,0
1748717760,0.0,0
1748717880,0.0,0
1748718000,0.0,0
1748718120,0.0,0
1748718240,0.467,0
1748718360,0.0,0
1748718480,0.0,0
1748718600,0.0,0
1748718720,0.0,0
1748718840,0.619,0
1748718960,0.0,0
1748719080,0.0,0
1748719200,0.267,0
1748719320,0.4,0
1748719440,0.0,0
1748719560,0.495,0
1748719680,0.0617,0
1748719800,0.185,0
1748719920,0.0,0
1748720040,0.133,0
1748720160,0.0,0
1748720280,0.0,0
1748720400,0.0,0
1748720520,0.0,0
1748720640,0.0667,0
1748720760,0.0,0
1748720880,0.4,0
1748721000,0.0667,0
1748721120,0.0,0
1748721240,0.246,0
1748721360,0.184,0
1748721480,0.2,0
1748721600,0.6,0
1748721720,0.0,0
1748721840,0.0,0
1748721960,1.04,0
1748722080,0.0,0
1748722200,0.0,0
1748722320,0.0,0
1748722440,0.0,0
1748722560,0.0,0
1748722680,0.0,0
1748722800,0.0,0
1748722920,0.2,0
1748723040,0.0,0
1748723160,0.0,0
1748723280,0.0,0
1748723400,0.0,0
1748723520,0.0,0
1748723640,0.0,0
1748723760,0.267,0
1748723880,4.53,0
1748724000,0.0614,0
1748724120,0.367,0
1748724240,0.0,0
1748724360,0.267,0
1748724480,0.0,0
1748724600,0.133,0
1748724720,0.0,0
1748724840,0.0,0
1748724960,0.183,0
1748725080,50.5,0
1748725200,0.0,0
1748725320,0.0,0
1748725440,0.0,0
1748725560,0.183,0
1748725680,0.0,0
1748725800,0.333,0
1748725920,0.0,0
1748726040,0.488,0
1748726160,0.0,0
1748726280,0.0,0
1748726400,0.133,0
1748726520,0.0,0
1748726640,0.362,0
1748726760,0.0,0
1748726880,0.192,0
1748727000,0.0,0
1748727120,0.0,0
1748727240,0.2,0
1748727360,0.0,0
1748727480,0.304,0
1748727600,0.0,0
1748727720,0.0,0
1748727840,0.0,0
1748727960,0.301,0
1748728080,0.0,0
1748728200,0.0,0
1748728320,0.0667,0
1748728440,0.267,0
1748728560,0.0,0
1748728680,0.0,0
1748728800,0.302,0
1748728920,0.0,0
1748729040,0.0,0
1748729160,0.362,0
1748729280,0.0,0
1748729400,0.0,0
1748729520,0.133,0
1748729640,0.0,0
1748729760,0.242,0
1748729880,0.0,0
1748730000,0.0,0
1748730120,0.0,0
1748730240,0.2,0
1748730360,0.422,0
1748730480,0.24,0
1748730600,0.89,0
1748730720,0.0,0
1748730840,0.0,0
1748730960,0.721,0
1748731080,0.24,0
1748731200,0.0,0
1748731320,0.467,0
1748731440,1.27,0
1748731560,0.0,0
1748731680,0.24,0
1748731800,0.533,0
1748731920,0.0,0
1748732040,0.0,0
1748732160,0.238,0
1748732280,0.0,0
1748732400,0.0,0
1748732520,0.0,0
1748732640,0.0,0
1748732760,0.24,0
1748732880,0.267,0
1748733000,0.0,0
1748733120,0.0,0
1748733240,0.0,0
1748733360,0.0,0
1748733480,0.0,0
1748733600,0.0,0
1748733720,0.179,0
1748733840,0.0596,0
1748733960,0.6,0
1748734080,0.133,0
1748734200,0.0,0
1748734320,0.0,0
1748734440,0.0,0
1748734560,0.0,0
1748734680,0.0,0
1748734800,0.0,0
1748734920,0.0,0
1748735040,0.0,0
1748735160,0.4,0
1748735280,0.0,0
1748735400,0.0,0
1748735520,0.0591,0
1748735640,0.0,0
1748735760,0.533,0
1748735880,0.0,0
1748736000,0.0,0
1748736120,0.0667,0
1748736240,0.0667,0
1748736360,0.0,0
1748736480,0.768,0
1748736600,0.0,0
1748736720,0.0,0
1748736840,0.0,0
1748736960,0.593,0
1748737080,0.133,0
1748737200,0.533,0
1748737320,0.0,0
1748737440,0.236,0
1748737560,0.0,0
1748737680,0.4,0
1748737800,0.2,0
1748737920,0.0,0
1748738040,0.295,0
1748738160,0.0,0
1748738280,0.467,0
1748738400,0.0,0
1748738520,0.0,0
1748738640,0.133,0
1748738760,0.4,0
1748738880,0.0,0
1748739000,0.0,0
1748739120,0.0,0
1748739240,0.0,0
1748739360,0.0,0
1748739480,0.0,0
1748739600,0.0,0
1748739720,1.8,0
1748739840,0.354,0
1748739960,0.177,0
1748740080,0.0,0
1748740200,0.0,0
1748740320,0.824,0
1748740440,0.0,0
1748740560,0.133,0
1748740680,0.0,0
1748740800,0.0,0
1748740920,0.0,0
1748741040,0.0,0
1748741160,0.0667,0
1748741280,0.0,0
1748741400,0.0,0
1748741520,0.0,0
1748741640,0.0,0
1748741760,0.0,0
1748741880,0.0,0
1748742000,0.0,0
1748742120,0.0667,0
1748742240,0.117,0
1748742360,0.0,0
1748742480,0.0,0
1748742600,0.267,0
1748742720,0.294,0
1748742840,8.84,0
1748742960,0.0,0
1748743080,1.07,0
1748743200,0.234,0
1748743320,0.0,0
1748743440,0.0,0
1748743560,0.0,0
1748743680,0.0,0
1748743800,0.117,0
1748743920,0.0,0
1748744040,0.0,0
1748744160,0.527,0
1748744280,0.0,0
1748744400,0.2,0
1748744520,0.667,0
1748744640,0.0,0
1748744760,0.0,0
1748744880,0.0,0
1748745000,0.0,0
1748745120,0.352,0
1748745240,0.0,0
1748745360,0.133,0
1748745480,4.96,0
1748745600,0.694,0
1748745720,0.0,0
1748745840,0.0,0
1748745960,0.0,0
1748746080,0.0,0
1748746200,0.0,0
1748746320,0.333,0
1748746440,0.0,0
1748746560,0.0,0
1748746680,0.0667,0
1748746800,0.0,0
1748746920,2.5,0
1748747040,0.2,0
1748747160,0.4,0
1748747280,0.234,0
1748747400,0.877,0
1748747520,0.0,0
1748747640,0.533,0
1748747760,0.233,0
1748747880,0.405,0
1748748000,13.9,0
1748748120,0.0,0
1748748240,0.0,0
1748748360,2.27,0
1748748480,0.667,0
1748748600,0.174,0
1748748720,0.233,0
1748748840,0.133,0
1748748960,18.5,0
1748749080,17.3,0
1748749200,1.47,0
1748749320,0.333,0
1748749440,0.947,0
1748749560,0.0,0
1748749680,0.333,0
1748749800,0.4,0
1748749920,0.0,0
1748750040,0.0,0
1748750160,0.0,0
1748750280,0.126,0
1748750400,0.377,0
1748750520,0.333,0
1748750640,0.183,0
1748750760,0.189,0
1748750880,0.692,0
1748751000,0.0,0
1748751120,0.548,0
1748751240,1.01,0
1748751360,0.122,0
1748751480,0.304,0
1748751600,0.504,0
1748751720,0.63,0
1748751840,0.305,0
1748751960,0.0,0
1748752080,0.0,0
1748752200,0.0,0
1748752320,0.0,0
1748752440,0.0,0
1748752560,0.626,0
1748752680,0.366,0
1748752800,0.85,0
1748752920,0.0,0
1748753040,0.304,0
1748753160,0.0,0
1748753280,0.0,0
1748753400,0.569,0
1748753520,0.243,0
1748753640,0.189,0
1748753760,0.0,0
1748753880,0.0608,0
1748754000,0.0,0
1748754120,0.189,0
1748754240,0.44,0
1748754360,0.0,0
1748754480,0.126,0
