timestamp,value,is_anomaly
1748755800,0.908,0
1748755920,0.904,0
1748756040,1.04,0
1748756160,0.885,0
1748756280,0.997,0
1748756400,1.19,0
1748756520,1.1,0
1748756640,1.02,0
1748756760,0.837,0
1748756880,0.862,0
1748757000,1.1,0
1748757120,1.05,0
1748757240,0.996,0
1748757360,0.928,0
1748757480,0.861,0
1748757600,0.937,0
1748757720,1.09,0
1748757840,1.05,0
1748757960,0.928,0
1748758080,0.822,0
1748758200,0.945,0
1748758320,1.09,0
1748758440,1.14,0
1748758560,0.933,0
1748758680,0.884,0
1748758800,0.954,0
1748758920,0.971,0
1748759040,0.942,0
1748759160,1.06,0
1748759280,0.87,0
1748759400,1.01,0
1748759520,1.08,0
1748759640,0.979,0
1748759760,0.972,0
1748759880,0.752,0
1748760000,1.04,0
1748760120,1.03,0
1748760240,1.19,0
1748760360,0.833,0
1748760480,0.921,0
1748760600,1.09,0
1748760720,1.02,0
1748760840,0.894,0
1748760960,0.909,0
1748761080,0.884,0
1748761200,1.02,0
1748761320,1.11,0
1748761440,0.8,0
1748761560,0.869,0
1748761680,1.03,0
1748761800,1.09,0
1748761920,1.08,0
1748762040,1.13,0
1748762160,0.961,0
1748762280,1.01,0
1748762400,2.09,0
1748762520,0.78,0
1748762640,0.913,0
1748762760,1.06,0
1748762880,0.925,0
1748763000,1.31,0
1748763120,0.861,0
1748763240,0.939,0
1748763360,1.21,0
1748763480,0.938,0
1748763600,0.887,0
1748763720,0.967,0
1748763840,1.15,0
1748763960,1.17,0
1748764080,1.02,0
1748764200,0.841,0
1748764320,0.923,0
1748764440,1.15,0
1748764560,1.1,0
1748764680,0.829,0
1748764800,0.855,0
1748764920,1.1,0
1748765040,1.15,0
1748765160,0.914,0
1748765280,0.931,0
1748765400,0.95,0
1748765520,1.04,0
1748765640,1.01,0
1748765760,0.79,0
1748765880,1.13,0
1748766000,1.05,0
1748766120,1.15,0
1748766240,0.894,0
1748766360,0.873,0
1748766480,0.967,0
1748766600,1.05,0
1748766720,1.11,0
1748766840,0.867,0
1748766960,0.975,0
1748767080,0.9,0
1748767200,0.86,0
1748767320,0.993,0
1748767440,0.987,0
1748767560,1.01,0
1748767680,1.08,0
1748767800,0.921,0
1748767920,1.0,0
1748768040,0.871,0
1748768160,0.791,0
1748768280,0.816,0
1748768400,1.15,0
1748768520,1.0,0
1748768640,0.924,0
1748768760,0.942,0
1748768880,1.04,0
1748769000,1.04,0
1748769120,0.857,0
1748769240,0.886,0
1748769360,1.13,0
1748769480,1.0,0
1748769600,0.895,0
1748769720,1.03,0
1748769840,1.02,0
1748769960,1.12,0
1748770080,1.02,0
1748770200,1.03,0
1748770320,1.07,0
1748770440,1.02,0
1748770560,1.18,0
1748770680,0.972,0
1748770800,1.08,0
1748770920,1.06,0
1748771040,0.791,0
1748771160,0.934,0
1748771280,1.06,0
1748771400,1.07,0
1748771520,0.857,0
1748771640,1.58,0
1748771760,1.08,0
1748771880,0.987,0
1748772000,0.875,0
1748772120,0.822,0
1748772240,1.09,0
1748772360,1.14,0
1748772480,0.884,0
1748772600,0.918,0
1748772720,0.892,0
1748772840,1.02,0
1748772960,0.969,0
1748773080,0.848,0
1748773200,1.0,0
1748773320,0.996,0
1748773440,0.974,0
1748773560,0.917,0
1748773680,0.983,0
1748773800,0.858,0
1748773920,0.848,0
1748774040,0.929,0
1748774160,1.03,0
1748774280,0.97,0
1748774400,0.986,0
1748774520,1.01,0
1748774640,1.22,0
1748774760,0.908,0
1748774880,0.834,0
1748775000,1.04,0
1748775120,1.15,0
1748775240,0.901,0
1748775360,1.08,0
1748775480,1.1,0
1748775600,0.937,0
1748775720,0.945,0
1748775840,1.29,0
1748775960,1.01,0
1748776080,0.76,0
1748776200,1.0,0
1748776320,0.896,0
1748776440,1.27,0
1748776560,0.919,0
1748776680,1.01,0
1748776800,1.08,0
1748776920,0.924,0
1748777040,0.887,0
1748777160,1.02,0
1748777280,1.14,0
1748777400,0.98,0
1748777520,0.964,0
1748777640,1.09,0
1748777760,1.17,0
1748777880,2.73,0
1748778000,2.62,0
1748778120,0.963,0
1748778240,0.959,0
1748778360,1.11,0
1748778480,1.23,0
1748778600,1.08,0
1748778720,0.972,0
1748778840,0.927,0
1748778960,0.958,0
1748779080,0.894,0
1748779200,0.861,0
1748779320,0.983,0
1748779440,0.874,0
1748779560,0.918,0
1748779680,0.861,0
1748779800,1.03,0
1748779920,0.955,0
1748780040,1.13,0
1748780160,0.84,0
1748780280,0.977,0
1748780400,1.08,0
1748780520,0.835,0
1748780640,0.808,0
1748780760,0.835,0
1748780880,1.08,0
1748781000,0.916,0
1748781120,0.865,0
1748781240,0.84,0
1748781360,1.02,0
1748781480,0.941,0
1748781600,1.01,0
1748781720,1.04,0
1748781840,0.888,0
1748781960,0.853,0
1748782080,0.947,0
1748782200,1.02,0
1748782320,0.941,0
1748782440,0.857,0
1748782560,0.904,0
1748782680,0.889,0
1748782800,1.06,0
1748782920,0.944,0
1748783040,0.884,0
1748783160,0.932,0
1748783280,0.902,0
1748783400,0.964,0
1748783520,0.933,0
1748783640,0.972,0
